"ano","uf","genero","mes","numero"
2019,"Distrito Federal","Masculino","Abril",14
2019,"Distrito Federal","Masculino","Maio",7
2019,"Distrito Federal","Masculino","Junho",9
2019,"Distrito Federal","Masculino","Julho",2
2019,"Distrito Federal","Masculino","Agosto",10
2019,"Distrito Federal","Masculino","Setembro",13
2019,"Distrito Federal","Masculino","Outubro",9
2019,"Distrito Federal","Masculino","Novembro",9
2019,"Distrito Federal","Masculino","Dezembro",10
2015,"Rondônia","Feminino","Janeiro",2
2015,"Rondônia","Feminino","Fevereiro",3
2015,"Rondônia","Feminino","Março",4
2015,"Rondônia","Feminino","Abril",4
2015,"Rondônia","Feminino","Maio",0
2015,"Rondônia","Feminino","Junho",2
2015,"Rondônia","Feminino","Julho",2
2015,"Rondônia","Feminino","Agosto",1
2015,"Rondônia","Feminino","Setembro",2
2015,"Rondônia","Feminino","Outubro",3
2015,"Rondônia","Feminino","Novembro",3
2015,"Rondônia","Feminino","Dezembro",3
2015,"Acre","Feminino","Janeiro",1
2015,"Acre","Feminino","Fevereiro",1
2015,"Acre","Feminino","Março",1
2015,"Acre","Feminino","Abril",0
2015,"Acre","Feminino","Maio",1
2015,"Acre","Feminino","Junho",1
2015,"Acre","Feminino","Julho",1
2015,"Acre","Feminino","Agosto",1
2015,"Acre","Feminino","Setembro",1
2015,"Acre","Feminino","Outubro",1
2015,"Acre","Feminino","Novembro",0
2015,"Acre","Feminino","Dezembro",0
2015,"Amazonas","Feminino","Janeiro",3
2015,"Amazonas","Feminino","Fevereiro",9
2015,"Amazonas","Feminino","Março",2
2015,"Amazonas","Feminino","Abril",3
2015,"Amazonas","Feminino","Maio",6
2015,"Amazonas","Feminino","Junho",5
2015,"Amazonas","Feminino","Julho",2
2015,"Amazonas","Feminino","Agosto",3
2015,"Amazonas","Feminino","Setembro",4
2015,"Amazonas","Feminino","Outubro",4
2015,"Amazonas","Feminino","Novembro",3
2015,"Amazonas","Feminino","Dezembro",2
2015,"Roraima","Feminino","Janeiro",0
2015,"Roraima","Feminino","Fevereiro",1
2015,"Roraima","Feminino","Março",0
2015,"Roraima","Feminino","Abril",1
2015,"Roraima","Feminino","Maio",1
2015,"Roraima","Feminino","Junho",1
2015,"Roraima","Feminino","Julho",0
2015,"Roraima","Feminino","Agosto",6
2015,"Roraima","Feminino","Setembro",0
2015,"Roraima","Feminino","Outubro",0
2015,"Roraima","Feminino","Novembro",0
2015,"Roraima","Feminino","Dezembro",1
2015,"Pará","Feminino","Janeiro",14
2015,"Pará","Feminino","Fevereiro",9
2015,"Pará","Feminino","Março",9
2015,"Pará","Feminino","Abril",6
2015,"Pará","Feminino","Maio",2
2015,"Pará","Feminino","Junho",5
2015,"Pará","Feminino","Julho",11
2015,"Pará","Feminino","Agosto",6
2015,"Pará","Feminino","Setembro",5
2015,"Pará","Feminino","Outubro",6
2015,"Pará","Feminino","Novembro",11
2015,"Pará","Feminino","Dezembro",12
2015,"Amapá","Feminino","Janeiro",0
2015,"Amapá","Feminino","Fevereiro",5
2015,"Amapá","Feminino","Março",2
2015,"Amapá","Feminino","Abril",0
2015,"Amapá","Feminino","Maio",0
2015,"Amapá","Feminino","Junho",0
2015,"Amapá","Feminino","Julho",0
2015,"Amapá","Feminino","Agosto",2
2015,"Amapá","Feminino","Setembro",0
2015,"Amapá","Feminino","Outubro",1
2015,"Amapá","Feminino","Novembro",1
2015,"Amapá","Feminino","Dezembro",1
2015,"Tocantins","Feminino","Janeiro",0
2015,"Tocantins","Feminino","Fevereiro",1
2015,"Tocantins","Feminino","Março",2
2015,"Tocantins","Feminino","Abril",1
2015,"Tocantins","Feminino","Maio",1
2015,"Tocantins","Feminino","Junho",0
2015,"Tocantins","Feminino","Julho",2
2015,"Tocantins","Feminino","Agosto",0
2015,"Tocantins","Feminino","Setembro",0
2015,"Tocantins","Feminino","Outubro",3
2015,"Tocantins","Feminino","Novembro",2
2015,"Tocantins","Feminino","Dezembro",1
2015,"Maranhão","Feminino","Janeiro",6
2015,"Maranhão","Feminino","Fevereiro",4
2015,"Maranhão","Feminino","Março",0
2015,"Maranhão","Feminino","Abril",2
2015,"Maranhão","Feminino","Maio",1
2015,"Maranhão","Feminino","Junho",1
2015,"Maranhão","Feminino","Julho",2
2015,"Maranhão","Feminino","Agosto",1
2015,"Maranhão","Feminino","Setembro",2
2015,"Maranhão","Feminino","Outubro",1
2015,"Maranhão","Feminino","Novembro",2
2015,"Maranhão","Feminino","Dezembro",0
2015,"Piauí","Feminino","Janeiro",2
2015,"Piauí","Feminino","Fevereiro",4
2015,"Piauí","Feminino","Março",2
2015,"Piauí","Feminino","Abril",2
2015,"Piauí","Feminino","Maio",4
2015,"Piauí","Feminino","Junho",3
2015,"Piauí","Feminino","Julho",2
2015,"Piauí","Feminino","Agosto",1
2015,"Piauí","Feminino","Setembro",1
2015,"Piauí","Feminino","Outubro",3
2015,"Piauí","Feminino","Novembro",1
2015,"Piauí","Feminino","Dezembro",2
2015,"Ceará","Feminino","Janeiro",36
2015,"Ceará","Feminino","Fevereiro",18
2015,"Ceará","Feminino","Março",18
2015,"Ceará","Feminino","Abril",10
2015,"Ceará","Feminino","Maio",10
2015,"Ceará","Feminino","Junho",14
2015,"Ceará","Feminino","Julho",17
2015,"Ceará","Feminino","Agosto",9
2015,"Ceará","Feminino","Setembro",16
2015,"Ceará","Feminino","Outubro",15
2015,"Ceará","Feminino","Novembro",10
2015,"Ceará","Feminino","Dezembro",26
2015,"Rio Grande do Norte","Feminino","Janeiro",10
2015,"Rio Grande do Norte","Feminino","Fevereiro",9
2015,"Rio Grande do Norte","Feminino","Março",0
2015,"Rio Grande do Norte","Feminino","Abril",9
2015,"Rio Grande do Norte","Feminino","Maio",6
2015,"Rio Grande do Norte","Feminino","Junho",5
2015,"Rio Grande do Norte","Feminino","Julho",2
2015,"Rio Grande do Norte","Feminino","Agosto",4
2015,"Rio Grande do Norte","Feminino","Setembro",7
2015,"Rio Grande do Norte","Feminino","Outubro",7
2015,"Rio Grande do Norte","Feminino","Novembro",3
2015,"Rio Grande do Norte","Feminino","Dezembro",9
2015,"Paraíba","Feminino","Janeiro",36
2015,"Paraíba","Feminino","Fevereiro",2
2015,"Paraíba","Feminino","Março",3
2015,"Paraíba","Feminino","Abril",2
2015,"Paraíba","Feminino","Maio",5
2015,"Paraíba","Feminino","Junho",4
2015,"Paraíba","Feminino","Julho",3
2015,"Paraíba","Feminino","Agosto",4
2015,"Paraíba","Feminino","Setembro",2
2015,"Paraíba","Feminino","Outubro",4
2015,"Paraíba","Feminino","Novembro",6
2015,"Paraíba","Feminino","Dezembro",12
2015,"Pernambuco","Feminino","Janeiro",25
2015,"Pernambuco","Feminino","Fevereiro",31
2015,"Pernambuco","Feminino","Março",12
2015,"Pernambuco","Feminino","Abril",16
2015,"Pernambuco","Feminino","Maio",15
2015,"Pernambuco","Feminino","Junho",11
2015,"Pernambuco","Feminino","Julho",22
2015,"Pernambuco","Feminino","Agosto",14
2015,"Pernambuco","Feminino","Setembro",12
2015,"Pernambuco","Feminino","Outubro",17
2015,"Pernambuco","Feminino","Novembro",19
2015,"Pernambuco","Feminino","Dezembro",23
2015,"Alagoas","Feminino","Janeiro",7
2015,"Alagoas","Feminino","Fevereiro",0
2015,"Alagoas","Feminino","Março",4
2015,"Alagoas","Feminino","Abril",2
2015,"Alagoas","Feminino","Maio",3
2015,"Alagoas","Feminino","Junho",2
2015,"Alagoas","Feminino","Julho",5
2015,"Alagoas","Feminino","Agosto",5
2015,"Alagoas","Feminino","Setembro",8
2015,"Alagoas","Feminino","Outubro",5
2015,"Alagoas","Feminino","Novembro",4
2015,"Alagoas","Feminino","Dezembro",8
2015,"Sergipe","Feminino","Janeiro",3
2015,"Sergipe","Feminino","Fevereiro",3
2015,"Sergipe","Feminino","Março",2
2015,"Sergipe","Feminino","Abril",3
2015,"Sergipe","Feminino","Maio",1
2015,"Sergipe","Feminino","Junho",0
2015,"Sergipe","Feminino","Julho",1
2015,"Sergipe","Feminino","Agosto",2
2015,"Sergipe","Feminino","Setembro",1
2015,"Sergipe","Feminino","Outubro",1
2015,"Sergipe","Feminino","Novembro",1
2015,"Sergipe","Feminino","Dezembro",3
2015,"Bahia","Feminino","Janeiro",23
2015,"Bahia","Feminino","Fevereiro",29
2015,"Bahia","Feminino","Março",7
2015,"Bahia","Feminino","Abril",13
2015,"Bahia","Feminino","Maio",15
2015,"Bahia","Feminino","Junho",16
2015,"Bahia","Feminino","Julho",15
2015,"Bahia","Feminino","Agosto",18
2015,"Bahia","Feminino","Setembro",16
2015,"Bahia","Feminino","Outubro",16
2015,"Bahia","Feminino","Novembro",19
2015,"Bahia","Feminino","Dezembro",12
2015,"Minas Gerais","Feminino","Janeiro",79
2015,"Minas Gerais","Feminino","Fevereiro",44
2015,"Minas Gerais","Feminino","Março",40
2015,"Minas Gerais","Feminino","Abril",25
2015,"Minas Gerais","Feminino","Maio",27
2015,"Minas Gerais","Feminino","Junho",33
2015,"Minas Gerais","Feminino","Julho",40
2015,"Minas Gerais","Feminino","Agosto",15
2015,"Minas Gerais","Feminino","Setembro",52
2015,"Minas Gerais","Feminino","Outubro",45
2015,"Minas Gerais","Feminino","Novembro",28
2015,"Minas Gerais","Feminino","Dezembro",36
2015,"Espírito Santo","Feminino","Janeiro",11
2015,"Espírito Santo","Feminino","Fevereiro",11
2015,"Espírito Santo","Feminino","Março",6
2015,"Espírito Santo","Feminino","Abril",4
2015,"Espírito Santo","Feminino","Maio",5
2015,"Espírito Santo","Feminino","Junho",2
2015,"Espírito Santo","Feminino","Julho",7
2015,"Espírito Santo","Feminino","Agosto",6
2015,"Espírito Santo","Feminino","Setembro",8
2015,"Espírito Santo","Feminino","Outubro",7
2015,"Espírito Santo","Feminino","Novembro",12
2015,"Espírito Santo","Feminino","Dezembro",8
2015,"Rio de Janeiro","Feminino","Janeiro",76
2015,"Rio de Janeiro","Feminino","Fevereiro",82
2015,"Rio de Janeiro","Feminino","Março",60
2015,"Rio de Janeiro","Feminino","Abril",55
2015,"Rio de Janeiro","Feminino","Maio",53
2015,"Rio de Janeiro","Feminino","Junho",33
2015,"Rio de Janeiro","Feminino","Julho",26
2015,"Rio de Janeiro","Feminino","Agosto",25
2015,"Rio de Janeiro","Feminino","Setembro",30
2015,"Rio de Janeiro","Feminino","Outubro",43
2015,"Rio de Janeiro","Feminino","Novembro",40
2015,"Rio de Janeiro","Feminino","Dezembro",45
2015,"São Paulo","Feminino","Janeiro",339
2015,"São Paulo","Feminino","Fevereiro",216
2015,"São Paulo","Feminino","Março",183
2015,"São Paulo","Feminino","Abril",128
2015,"São Paulo","Feminino","Maio",159
2015,"São Paulo","Feminino","Junho",150
2015,"São Paulo","Feminino","Julho",113
2015,"São Paulo","Feminino","Agosto",151
2015,"São Paulo","Feminino","Setembro",147
2015,"São Paulo","Feminino","Outubro",164
2015,"São Paulo","Feminino","Novembro",205
2015,"São Paulo","Feminino","Dezembro",165
2015,"Paraná","Feminino","Janeiro",26
2015,"Paraná","Feminino","Fevereiro",37
2015,"Paraná","Feminino","Março",25
2015,"Paraná","Feminino","Abril",19
2015,"Paraná","Feminino","Maio",18
2015,"Paraná","Feminino","Junho",13
2015,"Paraná","Feminino","Julho",14
2015,"Paraná","Feminino","Agosto",18
2015,"Paraná","Feminino","Setembro",16
2015,"Paraná","Feminino","Outubro",19
2015,"Paraná","Feminino","Novembro",14
2015,"Paraná","Feminino","Dezembro",21
2015,"Santa Catarina","Feminino","Janeiro",29
2015,"Santa Catarina","Feminino","Fevereiro",29
2015,"Santa Catarina","Feminino","Março",16
2015,"Santa Catarina","Feminino","Abril",14
2015,"Santa Catarina","Feminino","Maio",11
2015,"Santa Catarina","Feminino","Junho",11
2015,"Santa Catarina","Feminino","Julho",11
2015,"Santa Catarina","Feminino","Agosto",12
2015,"Santa Catarina","Feminino","Setembro",12
2015,"Santa Catarina","Feminino","Outubro",11
2015,"Santa Catarina","Feminino","Novembro",21
2015,"Santa Catarina","Feminino","Dezembro",18
2015,"Rio Grande do Sul","Feminino","Janeiro",39
2015,"Rio Grande do Sul","Feminino","Fevereiro",40
2015,"Rio Grande do Sul","Feminino","Março",20
2015,"Rio Grande do Sul","Feminino","Abril",14
2015,"Rio Grande do Sul","Feminino","Maio",12
2015,"Rio Grande do Sul","Feminino","Junho",11
2015,"Rio Grande do Sul","Feminino","Julho",13
2015,"Rio Grande do Sul","Feminino","Agosto",16
2015,"Rio Grande do Sul","Feminino","Setembro",15
2015,"Rio Grande do Sul","Feminino","Outubro",10
2015,"Rio Grande do Sul","Feminino","Novembro",7
2015,"Rio Grande do Sul","Feminino","Dezembro",14
2015,"Mato Grosso do Sul","Feminino","Janeiro",9
2015,"Mato Grosso do Sul","Feminino","Fevereiro",11
2015,"Mato Grosso do Sul","Feminino","Março",4
2015,"Mato Grosso do Sul","Feminino","Abril",14
2015,"Mato Grosso do Sul","Feminino","Maio",7
2015,"Mato Grosso do Sul","Feminino","Junho",12
2015,"Mato Grosso do Sul","Feminino","Julho",6
2015,"Mato Grosso do Sul","Feminino","Agosto",8
2015,"Mato Grosso do Sul","Feminino","Setembro",5
2015,"Mato Grosso do Sul","Feminino","Outubro",7
2015,"Mato Grosso do Sul","Feminino","Novembro",7
2015,"Mato Grosso do Sul","Feminino","Dezembro",11
2015,"Mato Grosso","Feminino","Janeiro",5
2015,"Mato Grosso","Feminino","Fevereiro",0
2015,"Mato Grosso","Feminino","Março",2
2015,"Mato Grosso","Feminino","Abril",2
2015,"Mato Grosso","Feminino","Maio",3
2015,"Mato Grosso","Feminino","Junho",9
2015,"Mato Grosso","Feminino","Julho",1
2015,"Mato Grosso","Feminino","Agosto",2
2015,"Mato Grosso","Feminino","Setembro",0
2015,"Mato Grosso","Feminino","Outubro",2
2015,"Mato Grosso","Feminino","Novembro",3
2015,"Mato Grosso","Feminino","Dezembro",1
2015,"Goiás","Feminino","Janeiro",8
2015,"Goiás","Feminino","Fevereiro",5
2015,"Goiás","Feminino","Março",4
2015,"Goiás","Feminino","Abril",4
2015,"Goiás","Feminino","Maio",6
2015,"Goiás","Feminino","Junho",4
2015,"Goiás","Feminino","Julho",3
2015,"Goiás","Feminino","Agosto",2
2015,"Goiás","Feminino","Setembro",4
2015,"Goiás","Feminino","Outubro",9
2015,"Goiás","Feminino","Novembro",17
2015,"Goiás","Feminino","Dezembro",11
2015,"Distrito Federal","Feminino","Janeiro",26
2015,"Distrito Federal","Feminino","Fevereiro",22
2015,"Distrito Federal","Feminino","Março",16
2015,"Distrito Federal","Feminino","Abril",11
2015,"Distrito Federal","Feminino","Maio",9
2015,"Distrito Federal","Feminino","Junho",7
2015,"Distrito Federal","Feminino","Julho",10
2015,"Distrito Federal","Feminino","Agosto",7
2015,"Distrito Federal","Feminino","Setembro",9
2015,"Distrito Federal","Feminino","Outubro",13
2015,"Distrito Federal","Feminino","Novembro",11
2015,"Distrito Federal","Feminino","Dezembro",7
2016,"Rondônia","Feminino","Janeiro",2
2016,"Rondônia","Feminino","Fevereiro",3
2016,"Rondônia","Feminino","Março",4
2016,"Rondônia","Feminino","Abril",4
2016,"Rondônia","Feminino","Maio",0
2016,"Rondônia","Feminino","Junho",2
2016,"Rondônia","Feminino","Julho",2
2016,"Rondônia","Feminino","Agosto",1
2016,"Rondônia","Feminino","Setembro",2
2016,"Rondônia","Feminino","Outubro",3
2016,"Rondônia","Feminino","Novembro",3
2016,"Rondônia","Feminino","Dezembro",3
2016,"Acre","Feminino","Janeiro",1
2016,"Acre","Feminino","Fevereiro",1
2016,"Acre","Feminino","Março",1
2016,"Acre","Feminino","Abril",0
2016,"Acre","Feminino","Maio",1
2016,"Acre","Feminino","Junho",1
2016,"Acre","Feminino","Julho",1
2016,"Acre","Feminino","Agosto",1
2016,"Acre","Feminino","Setembro",1
2016,"Acre","Feminino","Outubro",1
2016,"Acre","Feminino","Novembro",0
2016,"Acre","Feminino","Dezembro",0
2016,"Amazonas","Feminino","Janeiro",3
2016,"Amazonas","Feminino","Fevereiro",9
2016,"Amazonas","Feminino","Março",2
2016,"Amazonas","Feminino","Abril",3
2016,"Amazonas","Feminino","Maio",6
2016,"Amazonas","Feminino","Junho",5
2016,"Amazonas","Feminino","Julho",2
2016,"Amazonas","Feminino","Agosto",3
2016,"Amazonas","Feminino","Setembro",4
2016,"Amazonas","Feminino","Outubro",4
2016,"Amazonas","Feminino","Novembro",3
2016,"Amazonas","Feminino","Dezembro",2
2016,"Roraima","Feminino","Janeiro",0
2016,"Roraima","Feminino","Fevereiro",1
2016,"Roraima","Feminino","Março",0
2016,"Roraima","Feminino","Abril",1
2016,"Roraima","Feminino","Maio",1
2016,"Roraima","Feminino","Junho",1
2016,"Roraima","Feminino","Julho",0
2016,"Roraima","Feminino","Agosto",6
2016,"Roraima","Feminino","Setembro",0
2016,"Roraima","Feminino","Outubro",0
2016,"Roraima","Feminino","Novembro",0
2016,"Roraima","Feminino","Dezembro",1
2016,"Pará","Feminino","Janeiro",14
2016,"Pará","Feminino","Fevereiro",9
2016,"Pará","Feminino","Março",9
2016,"Pará","Feminino","Abril",6
2016,"Pará","Feminino","Maio",2
2016,"Pará","Feminino","Junho",5
2016,"Pará","Feminino","Julho",11
2016,"Pará","Feminino","Agosto",6
2016,"Pará","Feminino","Setembro",5
2016,"Pará","Feminino","Outubro",6
2016,"Pará","Feminino","Novembro",11
2016,"Pará","Feminino","Dezembro",12
2016,"Amapá","Feminino","Janeiro",0
2016,"Amapá","Feminino","Fevereiro",5
2016,"Amapá","Feminino","Março",2
2016,"Amapá","Feminino","Abril",0
2016,"Amapá","Feminino","Maio",0
2016,"Amapá","Feminino","Junho",0
2016,"Amapá","Feminino","Julho",0
2016,"Amapá","Feminino","Agosto",2
2016,"Amapá","Feminino","Setembro",0
2016,"Amapá","Feminino","Outubro",1
2016,"Amapá","Feminino","Novembro",1
2016,"Amapá","Feminino","Dezembro",1
2016,"Tocantins","Feminino","Janeiro",0
2016,"Tocantins","Feminino","Fevereiro",1
2016,"Tocantins","Feminino","Março",2
2016,"Tocantins","Feminino","Abril",1
2016,"Tocantins","Feminino","Maio",1
2016,"Tocantins","Feminino","Junho",0
2016,"Tocantins","Feminino","Julho",2
2016,"Tocantins","Feminino","Agosto",0
2016,"Tocantins","Feminino","Setembro",0
2016,"Tocantins","Feminino","Outubro",3
2016,"Tocantins","Feminino","Novembro",2
2016,"Tocantins","Feminino","Dezembro",1
2016,"Maranhão","Feminino","Janeiro",6
2016,"Maranhão","Feminino","Fevereiro",4
2016,"Maranhão","Feminino","Março",0
2016,"Maranhão","Feminino","Abril",2
2016,"Maranhão","Feminino","Maio",1
2016,"Maranhão","Feminino","Junho",1
2016,"Maranhão","Feminino","Julho",2
2016,"Maranhão","Feminino","Agosto",1
2016,"Maranhão","Feminino","Setembro",2
2016,"Maranhão","Feminino","Outubro",1
2016,"Maranhão","Feminino","Novembro",2
2016,"Maranhão","Feminino","Dezembro",0
2016,"Piauí","Feminino","Janeiro",2
2016,"Piauí","Feminino","Fevereiro",4
2016,"Piauí","Feminino","Março",2
2016,"Piauí","Feminino","Abril",2
2016,"Piauí","Feminino","Maio",4
2016,"Piauí","Feminino","Junho",3
2016,"Piauí","Feminino","Julho",2
2016,"Piauí","Feminino","Agosto",1
2016,"Piauí","Feminino","Setembro",1
2016,"Piauí","Feminino","Outubro",3
2016,"Piauí","Feminino","Novembro",1
2016,"Piauí","Feminino","Dezembro",2
2016,"Ceará","Feminino","Janeiro",36
2016,"Ceará","Feminino","Fevereiro",18
2016,"Ceará","Feminino","Março",18
2016,"Ceará","Feminino","Abril",10
2016,"Ceará","Feminino","Maio",10
2016,"Ceará","Feminino","Junho",14
2016,"Ceará","Feminino","Julho",17
2016,"Ceará","Feminino","Agosto",9
2016,"Ceará","Feminino","Setembro",16
2016,"Ceará","Feminino","Outubro",15
2016,"Ceará","Feminino","Novembro",10
2016,"Ceará","Feminino","Dezembro",26
2016,"Rio Grande do Norte","Feminino","Janeiro",10
2016,"Rio Grande do Norte","Feminino","Fevereiro",9
2016,"Rio Grande do Norte","Feminino","Março",0
2016,"Rio Grande do Norte","Feminino","Abril",9
2016,"Rio Grande do Norte","Feminino","Maio",6
2016,"Rio Grande do Norte","Feminino","Junho",5
2016,"Rio Grande do Norte","Feminino","Julho",2
2016,"Rio Grande do Norte","Feminino","Agosto",4
2016,"Rio Grande do Norte","Feminino","Setembro",7
2016,"Rio Grande do Norte","Feminino","Outubro",7
2016,"Rio Grande do Norte","Feminino","Novembro",3
2016,"Rio Grande do Norte","Feminino","Dezembro",9
2016,"Paraíba","Feminino","Janeiro",36
2016,"Paraíba","Feminino","Fevereiro",2
2016,"Paraíba","Feminino","Março",3
2016,"Paraíba","Feminino","Abril",2
2016,"Paraíba","Feminino","Maio",5
2016,"Paraíba","Feminino","Junho",4
2016,"Paraíba","Feminino","Julho",3
2016,"Paraíba","Feminino","Agosto",4
2016,"Paraíba","Feminino","Setembro",2
2016,"Paraíba","Feminino","Outubro",4
2016,"Paraíba","Feminino","Novembro",6
2016,"Paraíba","Feminino","Dezembro",12
2016,"Pernambuco","Feminino","Janeiro",25
2016,"Pernambuco","Feminino","Fevereiro",31
2016,"Pernambuco","Feminino","Março",12
2016,"Pernambuco","Feminino","Abril",16
2016,"Pernambuco","Feminino","Maio",15
2016,"Pernambuco","Feminino","Junho",11
2016,"Pernambuco","Feminino","Julho",22
2016,"Pernambuco","Feminino","Agosto",14
2016,"Pernambuco","Feminino","Setembro",12
2016,"Pernambuco","Feminino","Outubro",17
2016,"Pernambuco","Feminino","Novembro",19
2016,"Pernambuco","Feminino","Dezembro",23
2016,"Alagoas","Feminino","Janeiro",7
2016,"Alagoas","Feminino","Fevereiro",0
2016,"Alagoas","Feminino","Março",4
2016,"Alagoas","Feminino","Abril",2
2016,"Alagoas","Feminino","Maio",3
2016,"Alagoas","Feminino","Junho",2
2016,"Alagoas","Feminino","Julho",5
2016,"Alagoas","Feminino","Agosto",5
2016,"Alagoas","Feminino","Setembro",8
2016,"Alagoas","Feminino","Outubro",5
2016,"Alagoas","Feminino","Novembro",4
2016,"Alagoas","Feminino","Dezembro",8
2016,"Sergipe","Feminino","Janeiro",3
2016,"Sergipe","Feminino","Fevereiro",3
2016,"Sergipe","Feminino","Março",2
2016,"Sergipe","Feminino","Abril",3
2016,"Sergipe","Feminino","Maio",1
2016,"Sergipe","Feminino","Junho",0
2016,"Sergipe","Feminino","Julho",1
2016,"Sergipe","Feminino","Agosto",2
2016,"Sergipe","Feminino","Setembro",1
2016,"Sergipe","Feminino","Outubro",1
2016,"Sergipe","Feminino","Novembro",1
2016,"Sergipe","Feminino","Dezembro",3
2016,"Bahia","Feminino","Janeiro",23
2016,"Bahia","Feminino","Fevereiro",29
2016,"Bahia","Feminino","Março",7
2016,"Bahia","Feminino","Abril",13
2016,"Bahia","Feminino","Maio",15
2016,"Bahia","Feminino","Junho",16
2016,"Bahia","Feminino","Julho",15
2016,"Bahia","Feminino","Agosto",18
2016,"Bahia","Feminino","Setembro",16
2016,"Bahia","Feminino","Outubro",16
2016,"Bahia","Feminino","Novembro",19
2016,"Bahia","Feminino","Dezembro",12
2016,"Minas Gerais","Feminino","Janeiro",79
2016,"Minas Gerais","Feminino","Fevereiro",44
2016,"Minas Gerais","Feminino","Março",40
2016,"Minas Gerais","Feminino","Abril",25
2016,"Minas Gerais","Feminino","Maio",27
2016,"Minas Gerais","Feminino","Junho",33
2016,"Minas Gerais","Feminino","Julho",40
2016,"Minas Gerais","Feminino","Agosto",15
2016,"Minas Gerais","Feminino","Setembro",52
2016,"Minas Gerais","Feminino","Outubro",45
2016,"Minas Gerais","Feminino","Novembro",28
2016,"Minas Gerais","Feminino","Dezembro",36
2016,"Espírito Santo","Feminino","Janeiro",11
2016,"Espírito Santo","Feminino","Fevereiro",11
2016,"Espírito Santo","Feminino","Março",6
2016,"Espírito Santo","Feminino","Abril",4
2016,"Espírito Santo","Feminino","Maio",5
2016,"Espírito Santo","Feminino","Junho",2
2016,"Espírito Santo","Feminino","Julho",7
2016,"Espírito Santo","Feminino","Agosto",6
2016,"Espírito Santo","Feminino","Setembro",8
2016,"Espírito Santo","Feminino","Outubro",7
2016,"Espírito Santo","Feminino","Novembro",12
2016,"Espírito Santo","Feminino","Dezembro",8
2016,"Rio de Janeiro","Feminino","Janeiro",76
2016,"Rio de Janeiro","Feminino","Fevereiro",82
2016,"Rio de Janeiro","Feminino","Março",60
2016,"Rio de Janeiro","Feminino","Abril",55
2016,"Rio de Janeiro","Feminino","Maio",53
2016,"Rio de Janeiro","Feminino","Junho",33
2016,"Rio de Janeiro","Feminino","Julho",26
2016,"Rio de Janeiro","Feminino","Agosto",25
2016,"Rio de Janeiro","Feminino","Setembro",30
2016,"Rio de Janeiro","Feminino","Outubro",43
2016,"Rio de Janeiro","Feminino","Novembro",40
2016,"Rio de Janeiro","Feminino","Dezembro",45
2016,"São Paulo","Feminino","Janeiro",339
2016,"São Paulo","Feminino","Fevereiro",216
2016,"São Paulo","Feminino","Março",183
2016,"São Paulo","Feminino","Abril",128
2016,"São Paulo","Feminino","Maio",159
2016,"São Paulo","Feminino","Junho",150
2016,"São Paulo","Feminino","Julho",113
2016,"São Paulo","Feminino","Agosto",151
2016,"São Paulo","Feminino","Setembro",147
2016,"São Paulo","Feminino","Outubro",164
2016,"São Paulo","Feminino","Novembro",205
2016,"São Paulo","Feminino","Dezembro",165
2016,"Paraná","Feminino","Janeiro",26
2016,"Paraná","Feminino","Fevereiro",37
2016,"Paraná","Feminino","Março",25
2016,"Paraná","Feminino","Abril",19
2016,"Paraná","Feminino","Maio",18
2016,"Paraná","Feminino","Junho",13
2016,"Paraná","Feminino","Julho",14
2016,"Paraná","Feminino","Agosto",18
2016,"Paraná","Feminino","Setembro",16
2016,"Paraná","Feminino","Outubro",19
2016,"Paraná","Feminino","Novembro",14
2016,"Paraná","Feminino","Dezembro",21
2016,"Santa Catarina","Feminino","Janeiro",29
2016,"Santa Catarina","Feminino","Fevereiro",29
2016,"Santa Catarina","Feminino","Março",16
2016,"Santa Catarina","Feminino","Abril",14
2016,"Santa Catarina","Feminino","Maio",11
2016,"Santa Catarina","Feminino","Junho",11
2016,"Santa Catarina","Feminino","Julho",11
2016,"Santa Catarina","Feminino","Agosto",12
2016,"Santa Catarina","Feminino","Setembro",12
2016,"Santa Catarina","Feminino","Outubro",11
2016,"Santa Catarina","Feminino","Novembro",21
2016,"Santa Catarina","Feminino","Dezembro",18
2016,"Rio Grande do Sul","Feminino","Janeiro",39
2016,"Rio Grande do Sul","Feminino","Fevereiro",40
2016,"Rio Grande do Sul","Feminino","Março",20
2016,"Rio Grande do Sul","Feminino","Abril",14
2016,"Rio Grande do Sul","Feminino","Maio",12
2016,"Rio Grande do Sul","Feminino","Junho",11
2016,"Rio Grande do Sul","Feminino","Julho",13
2016,"Rio Grande do Sul","Feminino","Agosto",16
2016,"Rio Grande do Sul","Feminino","Setembro",15
2016,"Rio Grande do Sul","Feminino","Outubro",10
2016,"Rio Grande do Sul","Feminino","Novembro",7
2016,"Rio Grande do Sul","Feminino","Dezembro",14
2016,"Mato Grosso do Sul","Feminino","Janeiro",9
2016,"Mato Grosso do Sul","Feminino","Fevereiro",11
2016,"Mato Grosso do Sul","Feminino","Março",4
2016,"Mato Grosso do Sul","Feminino","Abril",14
2016,"Mato Grosso do Sul","Feminino","Maio",7
2016,"Mato Grosso do Sul","Feminino","Junho",12
2016,"Mato Grosso do Sul","Feminino","Julho",6
2016,"Mato Grosso do Sul","Feminino","Agosto",8
2016,"Mato Grosso do Sul","Feminino","Setembro",5
2016,"Mato Grosso do Sul","Feminino","Outubro",7
